,id,song,album,singers,genres,popularity,decade,thumbnail,singers_list,genres_list
11256,2ofJA6qpGDJQy87TGmshmo,"Cauldrons, Broomsticks and Witches Cackling",20 Hours of Halloween Horror,['Halloween Sounds'],['halloween'],12,20,https://i.scdn.co/image/ab6761610000e5eb984644510a84c8c4648422fd,['Halloween Sounds'],['halloween']
11257,2ofJA6qpGDJQy87TGmshmo,There Be Monsters out There,20 Hours of Halloween Horror,['Halloween Sounds'],['halloween'],12,20,https://i.scdn.co/image/ab6761610000e5eb984644510a84c8c4648422fd,['Halloween Sounds'],['halloween']
11258,2ofJA6qpGDJQy87TGmshmo,Vampires and Their Victims,20 Hours of Halloween Horror,['Halloween Sounds'],['halloween'],12,20,https://i.scdn.co/image/ab6761610000e5eb984644510a84c8c4648422fd,['Halloween Sounds'],['halloween']
11259,2ofJA6qpGDJQy87TGmshmo,Zombie Walkers for Halloween,20 Hours of Halloween Horror,['Halloween Sounds'],['halloween'],12,20,https://i.scdn.co/image/ab6761610000e5eb984644510a84c8c4648422fd,['Halloween Sounds'],['halloween']
11260,2c5WYCqQGs0UttiLCzVfOe,White Noise 3 Hour Long,White Noise 3 Hour Long,"['Erik Eriksson', 'White Noise Therapy']",['background music'],55,20,https://i.scdn.co/image/ab67616d0000b273cd09cec08729259b0b939b46,"['Erik Eriksson', ' White Noise Therapy']",['background music']
11261,3GNFaJPIlrtJ4zSY0QG2fR,Natural White Noise for Babies ,Natural White Noise for Babies,['One Hour Gulf Coast Ocean Waves'],['water'],36,20,https://i.scdn.co/image/ab67616d0000b2730ebc14b27d2b3ced6ecb863c,['One Hour Gulf Coast Ocean Waves'],['water']
11262,4NqS7DbPFYwZmniGHCPMpm,Rhythmic Pacific Ocean Waves of Nature Sound,10 Hours of Nature Sounds,['Nature Sounds'],"['environmental', 'sleep', 'water']",62,20,https://i.scdn.co/image/ab6761610000e5ebf51cd3973205e4ec9aa1c63a,['Nature Sounds'],"['environmental', ' sleep', ' water']"
11263,4NqS7DbPFYwZmniGHCPMpm,Large Waterfall Medium Distance,10 Hours of Nature,['Nature Sounds'],"['environmental', 'sleep', 'water']",62,20,https://i.scdn.co/image/ab6761610000e5ebf51cd3973205e4ec9aa1c63a,['Nature Sounds'],"['environmental', ' sleep', ' water']"
11264,4NqS7DbPFYwZmniGHCPMpm,Country Evening Sound FX Ambience Filled with Crickets,10 Hours of Nature Sounds,['Nature Sounds'],"['environmental', 'sleep', 'water']",62,20,https://i.scdn.co/image/ab6761610000e5ebf51cd3973205e4ec9aa1c63a,['Nature Sounds'],"['environmental', ' sleep', ' water']"
11265,4NqS7DbPFYwZmniGHCPMpm,Marshland at Night Recording with Frogs Ambience,10 Hours of Nature,['Nature Sounds'],"['environmental', 'sleep', 'water']",62,20,https://i.scdn.co/image/ab6761610000e5ebf51cd3973205e4ec9aa1c63a,['Nature Sounds'],"['environmental', ' sleep', ' water']"
11266,4NqS7DbPFYwZmniGHCPMpm,Jungles of Borneo Are Teaming with Life,10 Hours of Nature Sounds,['Nature Sounds'],"['environmental', 'sleep', 'water']",62,20,https://i.scdn.co/image/ab6761610000e5ebf51cd3973205e4ec9aa1c63a,['Nature Sounds'],"['environmental', ' sleep', ' water']"
11267,4NqS7DbPFYwZmniGHCPMpm,Vacationing by the Lake with Loon Calls and Natural Chatter,10 Hours of Nature Sounds,['Nature Sounds'],"['environmental', 'sleep', 'water']",62,20,https://i.scdn.co/image/ab6761610000e5ebf51cd3973205e4ec9aa1c63a,['Nature Sounds'],"['environmental', ' sleep', ' water']"
11268,4NqS7DbPFYwZmniGHCPMpm,Night Sounds Recorded on the African Continent,10 Hours of Nature Sounds,['Nature Sounds'],"['environmental', 'sleep', 'water']",62,20,https://i.scdn.co/image/ab6761610000e5ebf51cd3973205e4ec9aa1c63a,['Nature Sounds'],"['environmental', ' sleep', ' water']"
11269,4NqS7DbPFYwZmniGHCPMpm,Powerful Rolling and Cracking Thunder Sound Effects,10 Hours of Nature Sounds,['Nature Sounds'],"['environmental', 'sleep', 'water']",62,20,https://i.scdn.co/image/ab6761610000e5ebf51cd3973205e4ec9aa1c63a,['Nature Sounds'],"['environmental', ' sleep', ' water']"
11270,2ofJA6qpGDJQy87TGmshmo,A Night of Halloween's Scariest Sounds,20 Hours of Halloween Horror,['Halloween Sounds'],['halloween'],12,20,https://i.scdn.co/image/ab6761610000e5eb984644510a84c8c4648422fd,['Halloween Sounds'],['halloween']
11271,2ofJA6qpGDJQy87TGmshmo,Sounds Effects for Halloween Night,20 Hours of Halloween Horror,['Halloween Sounds'],['halloween'],12,20,https://i.scdn.co/image/ab6761610000e5eb984644510a84c8c4648422fd,['Halloween Sounds'],['halloween']
11272,4NqS7DbPFYwZmniGHCPMpm,Deep in the Amazon Forest Surrounded by Wild Life,10 Hours of Nature Sounds,['Nature Sounds'],"['environmental', 'sleep', 'water']",62,20,https://i.scdn.co/image/ab6761610000e5ebf51cd3973205e4ec9aa1c63a,['Nature Sounds'],"['environmental', ' sleep', ' water']"
11273,4NqS7DbPFYwZmniGHCPMpm,Early Morning Sounds from an Open Forest Meadow,10 Hours of Nature Sounds,['Nature Sounds'],"['environmental', 'sleep', 'water']",62,20,https://i.scdn.co/image/ab6761610000e5ebf51cd3973205e4ec9aa1c63a,['Nature Sounds'],"['environmental', ' sleep', ' water']"
11274,4NqS7DbPFYwZmniGHCPMpm,Beside a Quick Moving Mountain Stream,10 Hours of Nature Sounds,['Nature Sounds'],"['environmental', 'sleep', 'water']",62,20,https://i.scdn.co/image/ab6761610000e5ebf51cd3973205e4ec9aa1c63a,['Nature Sounds'],"['environmental', ' sleep', ' water']"
11275,4NqS7DbPFYwZmniGHCPMpm,Preserving the Sounds of the Endangered Rainforest,10 Hours of Nature Sounds,['Nature Sounds'],"['environmental', 'sleep', 'water']",62,20,https://i.scdn.co/image/ab6761610000e5ebf51cd3973205e4ec9aa1c63a,['Nature Sounds'],"['environmental', ' sleep', ' water']"
11276,0oIgoMY9OphnbxdatlzjLO,Relaxing and Meditative Blue Noise Background,10 Hours of Noise,['Noise Masters'],[],20,20,https://i.scdn.co/image/ab67616d0000b273a43d8bf766942b53e564e1fc,['Noise Masters'],['']
11277,0oIgoMY9OphnbxdatlzjLO,Tranquil and Gentle Tape Hiss Noise Background,10 Hours of Noise,['Noise Masters'],[],20,20,https://i.scdn.co/image/ab67616d0000b273a43d8bf766942b53e564e1fc,['Noise Masters'],['']
11278,0oIgoMY9OphnbxdatlzjLO,Focused and Steady Tinitus Noise Background,10 Hours of Noise,['Noise Masters'],[],20,20,https://i.scdn.co/image/ab67616d0000b273a43d8bf766942b53e564e1fc,['Noise Masters'],['']
11279,0oIgoMY9OphnbxdatlzjLO,Gentle and Soothing Low Frequency Noise Background,10 Hours of Noise,['Noise Masters'],[],20,20,https://i.scdn.co/image/ab67616d0000b273a43d8bf766942b53e564e1fc,['Noise Masters'],['']
11280,0oIgoMY9OphnbxdatlzjLO,Concentrated and Mesmerizing High Digital Noise Background,10 Hours of Noise,['Noise Masters'],[],20,20,https://i.scdn.co/image/ab67616d0000b273a43d8bf766942b53e564e1fc,['Noise Masters'],['']
11281,0oIgoMY9OphnbxdatlzjLO,Calming and Tranquil Pink Noise Background,10 Hours of Noise,['Noise Masters'],[],20,20,https://i.scdn.co/image/ab67616d0000b273a43d8bf766942b53e564e1fc,['Noise Masters'],['']
11282,3S4iELponYOrmaCMbvFdHC,Nature Sounds: Enchanted Forest Ambience,"Relaxing Nature Sounds: 24 Hours of Exquisite Nature Sounds for Deep Sleep, Study, Meditation and Mindfulness",['Calmsound'],"['environmental', 'sleep']",41,20,https://i.scdn.co/image/ab6761610000e5eb6058ed7de85f134e933fc844,['Calmsound'],"['environmental', ' sleep']"
11283,0oIgoMY9OphnbxdatlzjLO,Meditative and Quiet Red Noise Background,10 Hours of Noise,['Noise Masters'],[],20,20,https://i.scdn.co/image/ab67616d0000b273a43d8bf766942b53e564e1fc,['Noise Masters'],['']
11284,0SGJ24mW8PvCH3O8GeXSFg,Beautiful Water Birds Singing At The Coast Of The Baltic Sea,"The Best Of High Quality Nature Sounds With Ocean Waves, Rain, Birds, Creek & Forest",['Life Sounds Nature'],"['environmental', 'sleep']",33,20,https://i.scdn.co/image/ab6761610000e5eb4639ed42155e1be25660bb10,['Life Sounds Nature'],"['environmental', ' sleep']"
11285,0SGJ24mW8PvCH3O8GeXSFg,Meditative Silence ,"The Best Of High Quality Nature Sounds With Ocean Waves, Rain, Birds, Creek & Forest",['Life Sounds Nature'],"['environmental', 'sleep']",33,20,https://i.scdn.co/image/ab6761610000e5eb4639ed42155e1be25660bb10,['Life Sounds Nature'],"['environmental', ' sleep']"
11286,2MYk6exrOI4fr9OfG3qPIQ,Gentle Rain Beside a Calm Lake for Meditation,20 Hours of Nature Sounds for Pregnancy and Birth,['Meditation Zen Master'],['zen'],35,20,https://i.scdn.co/image/ab67616d0000b27309935500771680ab9f995226,['Meditation Zen Master'],['zen']
11287,2MYk6exrOI4fr9OfG3qPIQ,Quiet Lakeside Waves on a Rocky Shore for Well Being,20 Hours of Nature Sounds for Pregnancy and Birth,['Meditation Zen Master'],['zen'],35,20,https://i.scdn.co/image/ab67616d0000b27309935500771680ab9f995226,['Meditation Zen Master'],['zen']
11288,2MYk6exrOI4fr9OfG3qPIQ,Rushing Waterfall for Relaxation,20 Hours of Nature Sounds for Pregnancy and Birth,['Meditation Zen Master'],['zen'],35,20,https://i.scdn.co/image/ab67616d0000b27309935500771680ab9f995226,['Meditation Zen Master'],['zen']
11289,2MYk6exrOI4fr9OfG3qPIQ,Heavy Rain and Rolling Thunder for Deep Relaxation,20 Hours of Nature Sounds for Pregnancy and Birth,['Meditation Zen Master'],['zen'],35,20,https://i.scdn.co/image/ab67616d0000b27309935500771680ab9f995226,['Meditation Zen Master'],['zen']
11290,0SGJ24mW8PvCH3O8GeXSFg,The Amazing Sound Of The Ocean ,"The Best Of High Quality Nature Sounds With Ocean Waves, Rain, Birds, Creek & Forest",['Life Sounds Nature'],"['environmental', 'sleep']",33,20,https://i.scdn.co/image/ab6761610000e5eb4639ed42155e1be25660bb10,['Life Sounds Nature'],"['environmental', ' sleep']"
11291,4mDKJy1TbaGakst9mf7AkH,Gentle River With a Hint of Birdsong. Calm White Noise Nature Sounds,Gentle River With a Hint of Birdsong. Calm White Noise Nature Sounds,['Charles Vald'],['environmental'],16,20,https://i.scdn.co/image/ab67616d0000b273cc825703b609039e4560c91e,['Charles Vald'],['environmental']
11292,4mDKJy1TbaGakst9mf7AkH,Ocean Waves with Seagulls ,Ocean Waves with Seagulls ,['Charles Vald'],['environmental'],16,20,https://i.scdn.co/image/ab67616d0000b273cc825703b609039e4560c91e,['Charles Vald'],['environmental']
11293,2ofJA6qpGDJQy87TGmshmo,Sounds for Trick or Treating,20 Hours of Halloween Horror,['Halloween Sounds'],['halloween'],12,20,https://i.scdn.co/image/ab6761610000e5eb984644510a84c8c4648422fd,['Halloween Sounds'],['halloween']
11294,2ofJA6qpGDJQy87TGmshmo,Night of Horror,20 Hours of Halloween Horror,['Halloween Sounds'],['halloween'],12,20,https://i.scdn.co/image/ab6761610000e5eb984644510a84c8c4648422fd,['Halloween Sounds'],['halloween']
11295,2ofJA6qpGDJQy87TGmshmo,Spooky Sounds for Halloween,20 Hours of Halloween Horror,['Halloween Sounds'],['halloween'],12,20,https://i.scdn.co/image/ab6761610000e5eb984644510a84c8c4648422fd,['Halloween Sounds'],['halloween']
11296,4mDKJy1TbaGakst9mf7AkH,Nature Sounds ,The Sounds of Rain ,['Charles Vald'],['environmental'],16,20,https://i.scdn.co/image/ab67616d0000b273cc825703b609039e4560c91e,['Charles Vald'],['environmental']
11297,193WKfMpXDjRqCRzyFPjCE,1 Hour: Mountain Stream to Help Your Baby Sleep,1 Hour: Mountain Stream to Help Your Baby Sleep,['Natural White Noise for Babies'],['sleep'],37,20,https://i.scdn.co/image/ab6761610000e5eb2a4d6c6692efb7ee5079b530,['Natural White Noise for Babies'],['sleep']
11298,4mDKJy1TbaGakst9mf7AkH,Heavy Rain ,The Sounds of Rain ,['Charles Vald'],['environmental'],16,20,https://i.scdn.co/image/ab67616d0000b273cc825703b609039e4560c91e,['Charles Vald'],['environmental']
11299,2ITUpjGArtWEpUdL69D4gx,Stormy Thunder Sounds ,Stormy Thunder Sounds ,['Nelson May'],['environmental'],20,20,https://i.scdn.co/image/ab67616d0000b27310d7a9f0f6362e7875389867,['Nelson May'],['environmental']
11300,2ITUpjGArtWEpUdL69D4gx,Spring Rain Sounds ,Spring Rain Sounds ,['Nelson May'],['environmental'],20,20,https://i.scdn.co/image/ab67616d0000b27310d7a9f0f6362e7875389867,['Nelson May'],['environmental']
11301,4mDKJy1TbaGakst9mf7AkH,Heavy Hailstorm ,The Sounds of Rain ,['Charles Vald'],['environmental'],16,20,https://i.scdn.co/image/ab67616d0000b273cc825703b609039e4560c91e,['Charles Vald'],['environmental']
11302,4mDKJy1TbaGakst9mf7AkH,Spring Rain ,The Sounds of Rain ,['Charles Vald'],['environmental'],16,20,https://i.scdn.co/image/ab67616d0000b273cc825703b609039e4560c91e,['Charles Vald'],['environmental']
11303,2ITUpjGArtWEpUdL69D4gx,Oceansounds ,Oceansounds ,['Nelson May'],['environmental'],20,20,https://i.scdn.co/image/ab67616d0000b27310d7a9f0f6362e7875389867,['Nelson May'],['environmental']
11304,4mDKJy1TbaGakst9mf7AkH,"Meditation Rain, Pitter",The Sounds of Rain ,['Charles Vald'],['environmental'],16,20,https://i.scdn.co/image/ab67616d0000b273cc825703b609039e4560c91e,['Charles Vald'],['environmental']
11305,0GyKsDtEPG52zeD73FkMlA,7 Hz ,5 Hours of Calming & Soothing Ocean Wave Sounds ,"['Song of the Ocean - Best Quality Nature Sounds for Wellness, Sleep & Relaxation']",[],3,20,https://i.scdn.co/image/ab67616d0000b27317a05d0b8bd00df346102003,"['Song of the Ocean - Best Quality Nature Sounds for Wellness', ' Sleep & Relaxation']",['']
11306,4mDKJy1TbaGakst9mf7AkH,The Sound of Rain ,The Sounds of Rain ,['Charles Vald'],['environmental'],16,20,https://i.scdn.co/image/ab67616d0000b273cc825703b609039e4560c91e,['Charles Vald'],['environmental']
11307,4mDKJy1TbaGakst9mf7AkH,60 Minutes of English Birdsong ,60 Minutes of English Birdsong ,['Charles Vald'],['environmental'],16,20,https://i.scdn.co/image/ab67616d0000b273cc825703b609039e4560c91e,['Charles Vald'],['environmental']
11308,0oIgoMY9OphnbxdatlzjLO,Comforting and Hypnotic Grey Noise Background,10 Hours of Noise,['Noise Masters'],[],20,20,https://i.scdn.co/image/ab67616d0000b273a43d8bf766942b53e564e1fc,['Noise Masters'],['']
11309,0oIgoMY9OphnbxdatlzjLO,Soothing and Calming White Noise Background,10 Hours of Noise,['Noise Masters'],[],20,20,https://i.scdn.co/image/ab67616d0000b273a43d8bf766942b53e564e1fc,['Noise Masters'],['']
11310,2MYk6exrOI4fr9OfG3qPIQ,Bright Summer Day in the Country,20 Hours of Nature Sounds for Pregnancy and Birth,['Meditation Zen Master'],['zen'],35,20,https://i.scdn.co/image/ab67616d0000b27309935500771680ab9f995226,['Meditation Zen Master'],['zen']
11311,2MYk6exrOI4fr9OfG3qPIQ,Forest Birds Sing and Chatter for Personal Well Being,20 Hours of Nature Sounds for Pregnancy and Birth,['Meditation Zen Master'],['zen'],35,20,https://i.scdn.co/image/ab67616d0000b27309935500771680ab9f995226,['Meditation Zen Master'],['zen']
11312,2MYk6exrOI4fr9OfG3qPIQ,Oceanside Surf and Gulls for Peaceful Dreams,20 Hours of Nature Sounds for Pregnancy and Birth,['Meditation Zen Master'],['zen'],35,20,https://i.scdn.co/image/ab67616d0000b27309935500771680ab9f995226,['Meditation Zen Master'],['zen']
11313,2MYk6exrOI4fr9OfG3qPIQ,Waiting for the Rain to End to Soothe the Soul,20 Hours of Nature Sounds for Pregnancy and Birth,['Meditation Zen Master'],['zen'],35,20,https://i.scdn.co/image/ab67616d0000b27309935500771680ab9f995226,['Meditation Zen Master'],['zen']
11314,2MYk6exrOI4fr9OfG3qPIQ,Loon Conversation in a Northern Forest for Stress Relief,20 Hours of Nature Sounds for Pregnancy and Birth,['Meditation Zen Master'],['zen'],35,20,https://i.scdn.co/image/ab67616d0000b27309935500771680ab9f995226,['Meditation Zen Master'],['zen']
11315,2MYk6exrOI4fr9OfG3qPIQ,Sheltering in the Forest from the Wind for Well Being,20 Hours of Nature Sounds for Pregnancy and Birth,['Meditation Zen Master'],['zen'],35,20,https://i.scdn.co/image/ab67616d0000b27309935500771680ab9f995226,['Meditation Zen Master'],['zen']
11316,2MYk6exrOI4fr9OfG3qPIQ,Wild Bird Song in the Clean Country Air,20 Hours of Nature Sounds for Pregnancy and Birth,['Meditation Zen Master'],['zen'],35,20,https://i.scdn.co/image/ab67616d0000b27309935500771680ab9f995226,['Meditation Zen Master'],['zen']
11317,2MYk6exrOI4fr9OfG3qPIQ,Thunder and Steady Rain to Restore Well Being,20 Hours of Nature Sounds for Pregnancy and Birth,['Meditation Zen Master'],['zen'],35,20,https://i.scdn.co/image/ab67616d0000b27309935500771680ab9f995226,['Meditation Zen Master'],['zen']
11318,2MYk6exrOI4fr9OfG3qPIQ,Small Brook Eddies for Restful Relief,20 Hours of Nature Sounds for Pregnancy and Birth,['Meditation Zen Master'],['zen'],35,20,https://i.scdn.co/image/ab67616d0000b27309935500771680ab9f995226,['Meditation Zen Master'],['zen']
11319,2MYk6exrOI4fr9OfG3qPIQ,Gentle Waves Lap on the Shore at the Cottage,20 Hours of Nature Sounds for Pregnancy and Birth,['Meditation Zen Master'],['zen'],35,20,https://i.scdn.co/image/ab67616d0000b27309935500771680ab9f995226,['Meditation Zen Master'],['zen']
11320,2MYk6exrOI4fr9OfG3qPIQ,Birdsong and Chatter in the Woodlands for Deep Meditation,20 Hours of Nature Sounds for Pregnancy and Birth,['Meditation Zen Master'],['zen'],35,20,https://i.scdn.co/image/ab67616d0000b27309935500771680ab9f995226,['Meditation Zen Master'],['zen']
11321,2MYk6exrOI4fr9OfG3qPIQ,Jungle Habitat in the Daytime for Relaxation,20 Hours of Nature Sounds for Pregnancy and Birth,['Meditation Zen Master'],['zen'],35,20,https://i.scdn.co/image/ab67616d0000b27309935500771680ab9f995226,['Meditation Zen Master'],['zen']
11322,2MYk6exrOI4fr9OfG3qPIQ,Jungle Habitat at Daybreak for Relaxation,20 Hours of Nature Sounds for Pregnancy and Birth,['Meditation Zen Master'],['zen'],35,20,https://i.scdn.co/image/ab67616d0000b27309935500771680ab9f995226,['Meditation Zen Master'],['zen']
11323,2MYk6exrOI4fr9OfG3qPIQ,Great Northern Loon Echoing Call over a Lake for Spiritual Well Being,20 Hours of Nature Sounds for Pregnancy and Birth,['Meditation Zen Master'],['zen'],35,20,https://i.scdn.co/image/ab67616d0000b27309935500771680ab9f995226,['Meditation Zen Master'],['zen']
11324,2MYk6exrOI4fr9OfG3qPIQ,Forest Solitude for Relaxation,20 Hours of Nature Sounds for Pregnancy and Birth,['Meditation Zen Master'],['zen'],35,20,https://i.scdn.co/image/ab67616d0000b27309935500771680ab9f995226,['Meditation Zen Master'],['zen']
11325,2MYk6exrOI4fr9OfG3qPIQ,Cool Clean Mountainside Air Surrounds You,20 Hours of Nature Sounds for Pregnancy and Birth,['Meditation Zen Master'],['zen'],35,20,https://i.scdn.co/image/ab67616d0000b27309935500771680ab9f995226,['Meditation Zen Master'],['zen']
11326,0SGJ24mW8PvCH3O8GeXSFg,A Long Thunderstorm In A Lonely Landscape In Scotland,"The Best Of High Quality Nature Sounds With Ocean Waves, Rain, Birds, Creek & Forest",['Life Sounds Nature'],"['environmental', 'sleep']",33,20,https://i.scdn.co/image/ab6761610000e5eb4639ed42155e1be25660bb10,['Life Sounds Nature'],"['environmental', ' sleep']"
11327,4NqS7DbPFYwZmniGHCPMpm,Relaxing Rain and Thunderstorm,3 Hours of Nature Sounds ,['Nature Sounds'],"['environmental', 'sleep', 'water']",62,20,https://i.scdn.co/image/ab6761610000e5ebf51cd3973205e4ec9aa1c63a,['Nature Sounds'],"['environmental', ' sleep', ' water']"
11328,2ITUpjGArtWEpUdL69D4gx,30 Minutes of Mountain Stream Sounds,The Ten Minute Relaxation ,['Nelson May'],['environmental'],20,20,https://i.scdn.co/image/ab67616d0000b27310d7a9f0f6362e7875389867,['Nelson May'],['environmental']
11329,2ITUpjGArtWEpUdL69D4gx,30 Minutes of Falling Water Sounds,The Ten Minute Relaxation ,['Nelson May'],['environmental'],20,20,https://i.scdn.co/image/ab67616d0000b27310d7a9f0f6362e7875389867,['Nelson May'],['environmental']
11330,2ITUpjGArtWEpUdL69D4gx,30 Minutes of Stormy Thund Sounds,The Ten Minute Relaxation ,['Nelson May'],['environmental'],20,20,https://i.scdn.co/image/ab67616d0000b27310d7a9f0f6362e7875389867,['Nelson May'],['environmental']
11331,2ITUpjGArtWEpUdL69D4gx,30 Minutes of Spring Rain Sounds,The Ten Minute Relaxation ,['Nelson May'],['environmental'],20,20,https://i.scdn.co/image/ab67616d0000b27310d7a9f0f6362e7875389867,['Nelson May'],['environmental']
11332,2ITUpjGArtWEpUdL69D4gx,30 Minutes of Summer Evening Sounds,The Ten Minute Relaxation ,['Nelson May'],['environmental'],20,20,https://i.scdn.co/image/ab67616d0000b27310d7a9f0f6362e7875389867,['Nelson May'],['environmental']
11333,68KvrDM8KF36LHUvTgEIS9,"Music For Sleep Thunderstorm, Rain","Music For Sleep Thunderstorm, Rain ","['Sounds Of Nature : Thunderstorm, Rain']",['sound'],48,20,https://i.scdn.co/image/ab6761610000e5ebc4158b0a903ca39e4c388335,"['Sounds Of Nature : Thunderstorm', ' Rain']",['sound']
11334,3ztCb4l9JjkmNmOmGshIV7,Gammal svensk julkantat,Michael Waldenby: Juloratorium | Gammal svensk julkantat,['Stockholms Domkyrkokör'],[],0,20,https://i.scdn.co/image/ab67616d0000b273634b574290d7f2621dabb494,['Stockholms Domkyrkokör'],['']
11335,3S4iELponYOrmaCMbvFdHC,Sleep Sounds: Hammock at the Beach Hut,"Relaxing Nature Sounds: 24 Hours of Exquisite Nature Sounds for Deep Sleep, Study, Meditation and Mindfulness",['Calmsound'],"['environmental', 'sleep']",41,20,https://i.scdn.co/image/ab6761610000e5eb6058ed7de85f134e933fc844,['Calmsound'],"['environmental', ' sleep']"
11336,0SGJ24mW8PvCH3O8GeXSFg,Rain Is Knocking On My Window,"The Best Of High Quality Nature Sounds With Ocean Waves, Rain, Birds, Creek & Forest",['Life Sounds Nature'],"['environmental', 'sleep']",33,20,https://i.scdn.co/image/ab6761610000e5eb4639ed42155e1be25660bb10,['Life Sounds Nature'],"['environmental', ' sleep']"
11337,0SGJ24mW8PvCH3O8GeXSFg,"Reassuring Steady Rain In Ireland For Relaxation, Meditation And Studying","The Best Of High Quality Nature Sounds With Ocean Waves, Rain, Birds, Creek & Forest",['Life Sounds Nature'],"['environmental', 'sleep']",33,20,https://i.scdn.co/image/ab6761610000e5eb4639ed42155e1be25660bb10,['Life Sounds Nature'],"['environmental', ' sleep']"
11338,3MKCzCnpzw3TjUYs2v7vDA,"Francesca da Rimini, Op. 32",Chill with Tchaikovsky,"['Pyotr Ilyich Tchaikovsky', 'Stadium Symphony Orchestra of New York', 'Leopold Stokowki']","['classical', 'late romantic era', 'russian romanticism']",67,20,https://i.scdn.co/image/9a7c31f43e22a95f6d3c57baf4f87a3a9d2b93e0,"['Pyotr Ilyich Tchaikovsky', ' Stadium Symphony Orchestra of New York', ' Leopold Stokowki']","['classical', ' late romantic era', ' russian romanticism']"
11339,0SGJ24mW8PvCH3O8GeXSFg,Wonderful Dawn Birdsong In Australia,"The Best Of High Quality Nature Sounds With Ocean Waves, Rain, Birds, Creek & Forest",['Life Sounds Nature'],"['environmental', 'sleep']",33,20,https://i.scdn.co/image/ab6761610000e5eb4639ed42155e1be25660bb10,['Life Sounds Nature'],"['environmental', ' sleep']"
11340,0SGJ24mW8PvCH3O8GeXSFg,Come And Rest ,"The Best Of High Quality Nature Sounds With Ocean Waves, Rain, Birds, Creek & Forest",['Life Sounds Nature'],"['environmental', 'sleep']",33,20,https://i.scdn.co/image/ab6761610000e5eb4639ed42155e1be25660bb10,['Life Sounds Nature'],"['environmental', ' sleep']"
11341,5DE7ftfW6Nt36ckDA8VzKj,Wild Birds at a Frozen Pond,210 Nature Sounds ,['Pro Sound Effects Library'],['sleep'],40,20,https://i.scdn.co/image/ab6761610000e5ebf650f6eef3041d71ae074674,['Pro Sound Effects Library'],['sleep']
11342,193WKfMpXDjRqCRzyFPjCE,Baby Sleep Waves,Fall Asleep ,['Natural White Noise for Babies'],['sleep'],37,20,https://i.scdn.co/image/ab6761610000e5eb2a4d6c6692efb7ee5079b530,['Natural White Noise for Babies'],['sleep']
11343,3MKCzCnpzw3TjUYs2v7vDA,"Romeo and Juliet, TH 42",Chill with Tchaikovsky,"['Pyotr Ilyich Tchaikovsky', 'Wiener Philharmoniker', 'Herbert von Karajan']","['classical', 'late romantic era', 'russian romanticism']",67,20,https://i.scdn.co/image/9a7c31f43e22a95f6d3c57baf4f87a3a9d2b93e0,"['Pyotr Ilyich Tchaikovsky', ' Wiener Philharmoniker', ' Herbert von Karajan']","['classical', ' late romantic era', ' russian romanticism']"
11344,0SGJ24mW8PvCH3O8GeXSFg,"Relaxing Reassuring Rain For Studying, Massage, Meditation","The Best Of High Quality Nature Sounds With Ocean Waves, Rain, Birds, Creek & Forest",['Life Sounds Nature'],"['environmental', 'sleep']",33,20,https://i.scdn.co/image/ab6761610000e5eb4639ed42155e1be25660bb10,['Life Sounds Nature'],"['environmental', ' sleep']"
11345,3MKCzCnpzw3TjUYs2v7vDA,Piano Concerto No. 1 in B,Tchaikovsky: Concerto No. 1/Rachmaninoff: Concerto No. 2,"['Pyotr Ilyich Tchaikovsky', 'Van Cliburn', 'Kirill Kondrashin']","['classical', 'late romantic era', 'russian romanticism']",67,19,https://i.scdn.co/image/9a7c31f43e22a95f6d3c57baf4f87a3a9d2b93e0,"['Pyotr Ilyich Tchaikovsky', ' Van Cliburn', ' Kirill Kondrashin']","['classical', ' late romantic era', ' russian romanticism']"
11346,1TkMNnlmVdWmE2DPzKhZmr,It Feels Good ,"Ad Astra, Vol. 2",['P C III'],[],16,20,https://i.scdn.co/image/ab6761610000e5ebac381758c7690282380813c1,['P C III'],['']
11347,1TkMNnlmVdWmE2DPzKhZmr,20 / 20 Vision,"Ad Astra, Vol. 2",['P C III'],[],16,20,https://i.scdn.co/image/ab6761610000e5ebac381758c7690282380813c1,['P C III'],['']
11348,6qDQ6rJG5TOT7PppxBKhqI,Night Mist,Wanderer,['Adrian Von Ziegler'],"['dungeon synth', 'medieval folk']",49,20,https://i.scdn.co/image/ab6761610000e5eb6ba4c26fe7f9dd181885b481,['Adrian Von Ziegler'],"['dungeon synth', ' medieval folk']"
11349,2bxhaIpgn88a3qbFrzbgd5,Ocean Surf with Distant Thunder,"Ocean Waves: Calming Sounds of the Sea. Nature Sounds for Deep Sleep, Meditation & Relaxation",['Rest & Relax Nature Sounds Artists'],"['environmental', 'sleep', 'water']",38,20,https://i.scdn.co/image/ab6761610000e5eb5cff1032f89a6a63884f0205,['Rest & Relax Nature Sounds Artists'],"['environmental', ' sleep', ' water']"
11350,65Qn2NQ28KdOIVfuMOmI2s,Spirituality Deepening ,Sleep Sanctuary Binaural Beats Isochronic Tones White Noise Sleeping Music Meditation Yoga Massage Relaxing Insomnia Relief,['Sleep Music Binaural Beats White Noise'],['brain waves'],26,20,https://i.scdn.co/image/ab67616d0000b27362511faccbefb07c284c23cc,['Sleep Music Binaural Beats White Noise'],['brain waves']
