,id,song,tags,thumbnail
8461,4bL2B6hmLlMWnUEZnorEtG,hot2touch,"hot2touch,felix jaehn, hight, alex aiono,dance pop, edm, electro house, german dance, pop, pop dance, pop rap, tropical house,20,73",https://i.scdn.co/image/ab6761610000e5eb6f011ae17a532d33c57d0dc2
8462,7nVba98WXTSM3YKhwhqRdU,high & low,"high & low ,oliver moldan, jasmine ash,,20,27",https://i.scdn.co/image/ab6761610000e5ebec0e947a6536e7ddf7228f0f
8463,2SdOKxC1sSxEyv8JYERaNe,peanut butter,"essential, vol. 2,rupaul, big freedia,dance pop, diva house, pop, strut,20,60",https://i.scdn.co/image/ab6761610000e5eb1fd1bf5c7a8dc51b461a7c37
8464,2SdOKxC1sSxEyv8JYERaNe,cover girl,"essential, vol. 2,rupaul,dance pop, diva house, pop, strut,20,60",https://i.scdn.co/image/ab6761610000e5eb1fd1bf5c7a8dc51b461a7c37
8465,2SdOKxC1sSxEyv8JYERaNe,the beginning,"glamazon,rupaul,dance pop, diva house, pop, strut,20,60",https://i.scdn.co/image/ab6761610000e5eb1fd1bf5c7a8dc51b461a7c37
8466,4NHQUGzhtTLFvgF5SZesLK,bitches,"bitches ,tove lo, charli xcx, icona pop, elliphant, alma,dance pop, electropop, metropopolis, pop, swedish electropop, swedish pop, swedish synthpop,20,75",https://i.scdn.co/image/ab6761610000e5eb15b3a910e9bd9eeb8f5c82e2
8467,6Paz0vXJJ9bCPf0fEm3qzg,that feeling when,"that feeling when,dagny,dance pop, electropop, indie poptimism, norwegian pop, tropical house,20,59",https://i.scdn.co/image/ab6761610000e5eb601dad922328a4c73c1f7510
8468,4NHQUGzhtTLFvgF5SZesLK,cool girl,"lady wood,tove lo,dance pop, electropop, metropopolis, pop, swedish electropop, swedish pop, swedish synthpop,20,75",https://i.scdn.co/image/ab6761610000e5eb15b3a910e9bd9eeb8f5c82e2
8469,4NHQUGzhtTLFvgF5SZesLK,stay high,"queen of the clouds,tove lo, hippie sabotage,dance pop, electropop, metropopolis, pop, swedish electropop, swedish pop, swedish synthpop,20,75",https://i.scdn.co/image/ab6761610000e5eb15b3a910e9bd9eeb8f5c82e2
8470,5dHt1vcEm9qb8fCyLcB3HL,plain jane,"still striving,a$ap ferg,gangster rap, hip hop, pop rap, rap, southern hip hop, trap, underground hip hop,20,73",https://i.scdn.co/image/ab6761610000e5ebf1122f644f19ba22750d2bd8
8471,504cl42JQLRqlZddfZ3S4z,er dette alt,"noen ganger og andre,cezinando, chirag,norwegian hip hop, norwegian indie, norwegian pop, norwegian pop rap,20,47",https://i.scdn.co/image/ab6761610000e5eb41cfaa148f1458b7a65d6e6f
8472,0TW5M8RYADmgeCP1q523hf,fredag,"fredag,kjartan lauritzen,norwegian indie, norwegian pop, norwegian pop rap,20,43",https://i.scdn.co/image/ab6761610000e5ebcb6f69c4ee6de8305a329fde
8473,0TW5M8RYADmgeCP1q523hf,havanna,"havanna,kjartan lauritzen,norwegian indie, norwegian pop, norwegian pop rap,20,43",https://i.scdn.co/image/ab6761610000e5ebcb6f69c4ee6de8305a329fde
8474,4krYRNHjKcETSEY2Ghf9Mo,attitudeproblem,"attitudeproblem ,bendik, christine, izabell, julie bergan, silvana imam, stella mwangi,norwegian indie, norwegian pop,20,39",https://i.scdn.co/image/ab6761610000e5ebfdf14b0cb20884dd5667bf40
8475,14vNE9iqS5eGAL6OogiN8g,tänd alla ljus,"jag dör för dig,silvana imam,swedish hip hop, swedish pop,20,41",https://i.scdn.co/image/ab6761610000e5eb55f28ae1e042515eaca7c91a
8476,14vNE9iqS5eGAL6OogiN8g,för evigt,"för evigt,silvana imam, marlene,swedish hip hop, swedish pop,20,41",https://i.scdn.co/image/ab6761610000e5eb55f28ae1e042515eaca7c91a
8477,6UE7nl9mha6s8z0wFQFIZ2,missing u,"missing u,robyn,art pop, dance pop, electropop, europop, pop, scandipop, swedish electropop, swedish pop,20,62",https://i.scdn.co/image/ab6761610000e5eba056ac6e44777f9aa30f5e3b
8478,17lzZA2AlOHwCwFALHttmp,bigger than you,"bigger than you feat. drake & quavo,2 chainz, drake, quavo,atl hip hop, gangster rap, hip hop, pop rap, rap, southern hip hop, trap,20,77",https://i.scdn.co/image/ab6761610000e5ebf556662d187b9191c421be1c
8479,17lzZA2AlOHwCwFALHttmp,it's a vibe,"pretty girls like trap music,2 chainz, ty dolla $ign, trey songz, jhené aiko,atl hip hop, gangster rap, hip hop, pop rap, rap, southern hip hop, trap,20,77",https://i.scdn.co/image/ab6761610000e5ebf556662d187b9191c421be1c
8480,43EvPY5EelfMkyqqJ9woOI,en større dag,"spindelvevriff,janove,norwegian indie,20,33",https://i.scdn.co/image/ab6761610000e5eb2e6251354134f89d1cb83039
8481,43EvPY5EelfMkyqqJ9woOI,en til som deg,"spindelvevriff,janove,norwegian indie,20,33",https://i.scdn.co/image/ab6761610000e5eb2e6251354134f89d1cb83039
8482,5uT8K1uvk3WZ9fjHUjKkWY,áddjá,"áddjá,resirkulert,nordnorsk musikk, norske viser, norwegian indie,20,17",https://i.scdn.co/image/ab6761610000e5ebbbfc9b9d0dd1e39e866a51b7
8483,4CTKqs11Zgsv8EZTVzx764,feels like we only go backwards,"spotify singles,lemaitre,new french touch, norwegian pop,20,51",https://i.scdn.co/image/ab6761610000e5eb6eb3da1e400a59b540c7f904
8484,1moxjboGR7GNWYIMWsRjgG,wish that you were here,"wish that you were here ,florence + the machine,baroque pop, pop, uk alternative pop,20,77",https://i.scdn.co/image/ab6761610000e5ebe3c37f869b830d1cf1ec829a
8485,4CTKqs11Zgsv8EZTVzx764,big,"big,lemaitre,new french touch, norwegian pop,20,51",https://i.scdn.co/image/ab6761610000e5eb6eb3da1e400a59b540c7f904
8486,3SPEPveuGIJZQPCHmNg4wg,it's not this,"its not this,bearson, lemaitre, josh pan,norwegian pop,20,41",https://i.scdn.co/image/ab6761610000e5eb60e496781b2b7d6562d0275a
8487,6Fk18HpdnXUsKWpN9mPb9R,young & unafraid,"young & unafraid,the moth & the flame,modern alternative rock, utah indie,20,42",https://i.scdn.co/image/ab6761610000e5eb3a4a427fe24abe196da95e08
8488,5MTbPbWnnllwgJBsahACzy,moonland,"moonbird,ine hoem,norske viser, norwegian indie, norwegian pop,20,23",https://i.scdn.co/image/ab6761610000e5eb193ba721ca12d8bec31f2556
8489,0kO8xM63TaZM13XlV7yQXk,glöm bort mig nu,"till dom som bryr sig,solen,swedish indie pop,20,33",https://i.scdn.co/image/ab6761610000e5eb076d60c78557ab0b68fb1341
8490,0SdEkx5Ai2gl0W7pnhlsfy,the sun ii,"sleep in the water,snakadaktal,australian indie,20,32",https://i.scdn.co/image/11f6e3f9a983ecf2f9a06b07d5aab17d5d48a840
8491,5INjqkS1o8h1imAzPqGZBb,'cause i'm a man,"currents,tame impala,australian psych, neo-psychedelic,20,78",https://i.scdn.co/image/ab6761610000e5eb90357ef28b3a012a1d1b2fa2
8492,0xE2i2PABOl0mrd4cNT40j,sun’s eyes,"solar,rubik,finnish indie,20,16",https://i.scdn.co/image/ab67616d0000b2737cca4395c425dc79f33bcf87
8493,7lwIdAF5mFXSx37RJdQXR4,tunneler,"eg ska,tøfl,norwegian indie, norwegian pop, norwegian pop rap,20,31",https://i.scdn.co/image/ab6761610000e5eb113ee8066e5596c5ed9aafc3
8494,72X6FHxaShda0XeQw3vbeF,sugar for the pill,"slowdive,slowdive,alternative rock, art pop, dream pop, nu gaze, reading indie, rock, shoegaze,20,58",https://i.scdn.co/image/ab6761610000e5eb7511ff94be3a6b231e61007b
8495,7lwIdAF5mFXSx37RJdQXR4,alle andre får lov,"eg ska,tøfl,norwegian indie, norwegian pop, norwegian pop rap,20,31",https://i.scdn.co/image/ab6761610000e5eb113ee8066e5596c5ed9aafc3
8496,1moxjboGR7GNWYIMWsRjgG,delilah,"how big, how blue, how beautiful ,florence + the machine,baroque pop, pop, uk alternative pop,20,77",https://i.scdn.co/image/ab6761610000e5ebe3c37f869b830d1cf1ec829a
8497,6NrkINd80slV25wkBu9mEB,letting go,"letting go,wild nothing,chillwave, dream pop, dreamo, indie rock, indie surf, modern dream pop, nu gaze, shoegaze,20,48",https://i.scdn.co/image/ab6761610000e5eb1843e2b99b33e6af89dd1a77
8498,4rjlerN21ygkIhmUv55irs,happy when it rains,"darklands ,the jesus and mary chain,alternative rock, art rock, new wave, noise pop, post-punk, punk, rock, scottish indie, shoegaze, uk post-punk,19,52",https://i.scdn.co/image/ab6761610000e5eb79d4757188e2405b5d283752
8499,65ltPnFGbTfv1sFjVOZBMM,house by the sea,"set the house on fire,moddi,nordnorsk musikk, norske viser, norwegian indie, norwegian pop, norwegian rock, norwegian singer-songwriter,20,38",https://i.scdn.co/image/ab6761610000e5eb5fcfa68542a6c1004107dcfd
8500,7tiv5pZNnflyre5XgK7RRH,bizzare love triangle,"bossa sessions,pavi with tropicalia,,20,14",https://i.scdn.co/image/ab67616d0000b273ed5bc8372fe1112ed15e02c1
8501,0rZp7G3gIH6WkyeXbrZnGi,anchor,"bathing beach,novo amor,ambient folk, indie folk, pop,20,70",https://i.scdn.co/image/ab6761610000e5eb6f9004573a721336b343bbd3
8502,2mkSfdbk3EkKfh45pd2CWH,another man done gone,"release,souls,,20,28",https://i.scdn.co/image/ab6761610000e5ebb999bb04ef396052681ce335
8503,0SuWOa14KQ9jBIwvqFbzo5,there's something dark,"carry the fire,dustin kensrue,,20,34",https://i.scdn.co/image/ab6761610000e5eb4e0fda270e0931757f31b62e
8504,7fx2SnWEZWNwiP4iLsyQvq,this is a war,"how to ruin other peoples futures,losers,electronic rock,20,26",https://i.scdn.co/image/ab6761610000e5eba0fd6c3376df7fb9efc1a112
8505,19OAtq7pNHnBRKJORFeahx,so nice to meet ya,"cut love pt. 1,hayden calnin,australian indie, folktronica, indie anthem-folk, indie folk,20,45",https://i.scdn.co/image/ab6761610000e5eb63806cda41ca995cbd086242
8506,2mkSfdbk3EkKfh45pd2CWH,i wait for you,"release,souls,,20,28",https://i.scdn.co/image/ab6761610000e5ebb999bb04ef396052681ce335
8507,7fx2SnWEZWNwiP4iLsyQvq,i never got to say goodbye,"how to ruin other peoples futures,losers,electronic rock,20,26",https://i.scdn.co/image/ab6761610000e5eba0fd6c3376df7fb9efc1a112
8508,21egYD1eInY6bGFcniCRT1,ruins,"ruins,first aid kit,stomp and holler, swedish americana, swedish country,20,60",https://i.scdn.co/image/ab6761610000e5eb4d2f80ceffc6c70a432ccd7c
8509,0OdUWJ0sBjDrqHygGUXeCF,no one's gonna love you,"no ones gonna love you ,band of horses,indie pop, indie rock, modern rock, stomp and holler,20,60",https://i.scdn.co/image/ab6761610000e5ebde20f1d3bdfc3239a770921c
8510,7FDlvgcodNfC0IBdWevl4u,wicked game,"wicked game ,james vincent mcmorrow,indie folk, indie soul, irish singer-songwriter,20,58",https://i.scdn.co/image/ab6761610000e5eb35a1f891098b344cc70c7bd8
8511,43EvPY5EelfMkyqqJ9woOI,stormen,"hengtmann,janove,norwegian indie,20,33",https://i.scdn.co/image/ab6761610000e5eb2e6251354134f89d1cb83039
8512,43EvPY5EelfMkyqqJ9woOI,klappjakt,"hengtmann,janove,norwegian indie,20,33",https://i.scdn.co/image/ab6761610000e5eb2e6251354134f89d1cb83039
8513,43EvPY5EelfMkyqqJ9woOI,pyramidene,"hengtmann,janove,norwegian indie,20,33",https://i.scdn.co/image/ab6761610000e5eb2e6251354134f89d1cb83039
8514,43EvPY5EelfMkyqqJ9woOI,øyeblikkfanger,"hengtmann,janove,norwegian indie,20,33",https://i.scdn.co/image/ab6761610000e5eb2e6251354134f89d1cb83039
8515,43EvPY5EelfMkyqqJ9woOI,drittsekk,"hengtmann,janove, onklp,norwegian indie,20,33",https://i.scdn.co/image/ab6761610000e5eb2e6251354134f89d1cb83039
8516,43EvPY5EelfMkyqqJ9woOI,spinner for deg,"artisten & marlene,janove,norwegian indie,20,33",https://i.scdn.co/image/ab6761610000e5eb2e6251354134f89d1cb83039
8517,43EvPY5EelfMkyqqJ9woOI,i siget,"artisten & marlene,janove,norwegian indie,20,33",https://i.scdn.co/image/ab6761610000e5eb2e6251354134f89d1cb83039
8518,43EvPY5EelfMkyqqJ9woOI,perler & svin,"artisten & marlene,janove,norwegian indie,20,33",https://i.scdn.co/image/ab6761610000e5eb2e6251354134f89d1cb83039
8519,43EvPY5EelfMkyqqJ9woOI,aldri la de tru de er bedre enn deg,"artisten & marlene,janove,norwegian indie,20,33",https://i.scdn.co/image/ab6761610000e5eb2e6251354134f89d1cb83039
8520,43EvPY5EelfMkyqqJ9woOI,me vokser aldri opp,"artisten & marlene,janove,norwegian indie,20,33",https://i.scdn.co/image/ab6761610000e5eb2e6251354134f89d1cb83039
8521,43EvPY5EelfMkyqqJ9woOI,mine siste berømte ord,"artisten & marlene,janove,norwegian indie,20,33",https://i.scdn.co/image/ab6761610000e5eb2e6251354134f89d1cb83039
8522,43EvPY5EelfMkyqqJ9woOI,om me går ner,"artisten & marlene,janove,norwegian indie,20,33",https://i.scdn.co/image/ab6761610000e5eb2e6251354134f89d1cb83039
8523,43EvPY5EelfMkyqqJ9woOI,vår uendelige sang,"artisten & marlene,janove,norwegian indie,20,33",https://i.scdn.co/image/ab6761610000e5eb2e6251354134f89d1cb83039
8524,43EvPY5EelfMkyqqJ9woOI,regnbuen treffer oss ikkje lenger,"artisten & marlene,janove,norwegian indie,20,33",https://i.scdn.co/image/ab6761610000e5eb2e6251354134f89d1cb83039
8525,43EvPY5EelfMkyqqJ9woOI,i natt blir du fri,"artisten & marlene,janove,norwegian indie,20,33",https://i.scdn.co/image/ab6761610000e5eb2e6251354134f89d1cb83039
8526,43EvPY5EelfMkyqqJ9woOI,trixing & fixing,"artisten & marlene,janove,norwegian indie,20,33",https://i.scdn.co/image/ab6761610000e5eb2e6251354134f89d1cb83039
8527,43EvPY5EelfMkyqqJ9woOI,det ville vært en sensasjon,"artisten & marlene,janove,norwegian indie,20,33",https://i.scdn.co/image/ab6761610000e5eb2e6251354134f89d1cb83039
8528,2HB65P72dFRiOKvbLLcil2,"money, money, money","mamma mia! the movie soundtrack,meryl streep, julie walters, christine baranski,hollywood,20,66",https://i.scdn.co/image/bed81fc6e2028fa4c7d01fa2066f4d600b511f03
8529,2HB65P72dFRiOKvbLLcil2,mamma mia,"mamma mia! the movie soundtrack,meryl streep,hollywood,20,66",https://i.scdn.co/image/bed81fc6e2028fa4c7d01fa2066f4d600b511f03
8530,2HB65P72dFRiOKvbLLcil2,dancing queen,"mamma mia! the movie soundtrack,meryl streep, julie walters, christine baranski,hollywood,20,66",https://i.scdn.co/image/bed81fc6e2028fa4c7d01fa2066f4d600b511f03
8531,2HB65P72dFRiOKvbLLcil2,super trouper,"mamma mia! the movie soundtrack,meryl streep, julie walters, christine baranski,hollywood,20,66",https://i.scdn.co/image/bed81fc6e2028fa4c7d01fa2066f4d600b511f03
8532,5RZjpmuD14JKXvB8Ry1G1u,the name of the game,"mamma mia! the movie soundtrack,amanda seyfried, stellan skarsgård,hollywood, pop,20,67",https://i.scdn.co/image/ab67616d0000b273edb49ad7b719f766ec02476b
8533,1L4nOFaQKejFy75REi9BKh,does your mother know,"mamma mia! the movie soundtrack,christine baranski, philip michael,hollywood,20,62",https://i.scdn.co/image/ab67616d0000b2731af01270ccab9ec43b9d9063
8534,2HB65P72dFRiOKvbLLcil2,slipping through my fingers,"mamma mia! the movie soundtrack,meryl streep, amanda seyfried,hollywood,20,66",https://i.scdn.co/image/bed81fc6e2028fa4c7d01fa2066f4d600b511f03
8535,2HB65P72dFRiOKvbLLcil2,the winner takes it all,"mamma mia! the movie soundtrack,meryl streep,hollywood,20,66",https://i.scdn.co/image/bed81fc6e2028fa4c7d01fa2066f4d600b511f03
8536,6wbpT3ouvjUUWqKWJ5iQ9z,when all is said and done,"mamma mia! the movie soundtrack,pierce brosnan, meryl streep,hollywood,20,57",https://i.scdn.co/image/ab67616d0000b2731af01270ccab9ec43b9d9063
8537,5Yi0y4bNdc04Oxk9l6nwXa,take a chance on me,"mamma mia! the movie soundtrack,julie walters, stellan skarsgård,hollywood,20,62",https://i.scdn.co/image/ab67616d0000b273699156486643863c5110ed3f
8538,7gWjOPetXNCBqlVe6axl8K,i wonder,"mamma mia! here we go again ,lily james, jessica keenan wynn, alexa davies,hollywood,20,61",https://i.scdn.co/image/ab67616d0000b27326a45d838976ff7d2cc3f3c2
8539,7byYRTzcmi0J2EnoVgvNyt,kisses of fire,"mamma mia! here we go again ,panos mouzourakis, jessica keenan wynn, alexa davies,entehno, greek pop, greek swing,20,42",https://i.scdn.co/image/ab6761610000e5ebe6f6a408b3c0ef84a8dd2f16
8540,7gWjOPetXNCBqlVe6axl8K,the name of the game,"mamma mia! here we go again ,lily james,hollywood,20,61",https://i.scdn.co/image/ab67616d0000b27326a45d838976ff7d2cc3f3c2
8541,5RZjpmuD14JKXvB8Ry1G1u,i've been waiting for you,"mamma mia! here we go again ,amanda seyfried, christine baranski, julie walters,hollywood, pop,20,67",https://i.scdn.co/image/ab67616d0000b273edb49ad7b719f766ec02476b
8542,5RZjpmuD14JKXvB8Ry1G1u,"my love, my life","mamma mia! here we go again ,amanda seyfried, lily james, meryl streep,hollywood, pop,20,67",https://i.scdn.co/image/ab67616d0000b273edb49ad7b719f766ec02476b
8543,2HB65P72dFRiOKvbLLcil2,the day before you came,"mamma mia! here we go again ,meryl streep,hollywood,20,66",https://i.scdn.co/image/bed81fc6e2028fa4c7d01fa2066f4d600b511f03
8544,6lb32Pf1I52GnEfnDlu9FR,nowhere warm,"melankton,kate havnevik,deep acoustic pop, etherpop,20,31",https://i.scdn.co/image/ab6761610000e5eb1f960368b2dfe083acfd4874
8545,4hHq95uu5ET8sQues4QAoN,manikin,"manikin,hollywood,,20,8",https://i.scdn.co/image/ab6761610000e5ebb3416dad53cef3d33d454ecf
8546,6M2wZ9GZgrQXHCFfjv46we,be the one,"be the one,dua lipa,dance pop, pop, uk pop,20,88",https://i.scdn.co/image/ab6761610000e5ebd42a27db3286b58553da8858
8547,2sphpXGg1u97VSzbm5gR2P,smoke too much,"smoke too much,joy.,australian electropop, australian pop, indie electropop, vapor soul,20,48",https://i.scdn.co/image/ab6761610000e5eb086ca22377f9062847129628
8548,6J3RPKUwZlKMzh3vWa9wPc,stay off my mind,"stay off my mind ,skott,alt z, electropop, indie electropop, indie poptimism, vapor soul,20,48",https://i.scdn.co/image/ab6761610000e5eb0e482d92039c4f99b4d5d6e7
8549,1y07gMlsfAdz2KOvZzyUTB,embracing me,"internal,safia,australian indie, australian pop,20,47",https://i.scdn.co/image/ab6761610000e5ebd6cd149d4adf09bfed688429
8550,6Nii4K84ZzBZS8X2MP8c9t,it's conditional,"its immaterial,black marble,chillwave, dreamo, garage psych,20,45",https://i.scdn.co/image/ab6761610000e5eb8cdcb891fdaf8bf5cd6001c9
8551,1FTFy5sAOlZpN6GY6s9VLh,come to the fore,"temporary fiction,fellini félin,french indie pop, french indietronica, new french touch,20,43",https://i.scdn.co/image/ab6761610000e5eb9ff2cf3431c3ba6ad061569b
8552,0C1d3Yiem1X4dnIP1yKGY7,made for us,"where we are,mackintosh braun,,20,22",https://i.scdn.co/image/4e059320311d908d3909e8f248f778bbf236e387
8553,5Igpc9iLZ3YGtKeYfSrrOE,operator,"howsla,chris lake, dances with white girls,bass house, deep groove house, edm, electro house, house, melbourne bounce, pop dance, progressive house,20,63",https://i.scdn.co/image/ab6761610000e5eb78dc17752a33d1435741eb35
8554,1RQ3ZwCNI7KniEKIN5kkio,café del mar 2016,"café del mar ,mattn, futuristic polar bears, dimitri vegas & like mike, klaas,belgian edm, edm, electro house, sky room,20,57",https://i.scdn.co/image/ab6761610000e5eb6a67dcb21c30d8021065fd9b
8555,1qq5e02CcWNFqZMbmdrIcj,strangers do,"strangers do,jonas aden,electro house, pop edm,20,41",https://i.scdn.co/image/ab6761610000e5eb3a4c7838d9f3e0f07e55023c
8556,11aa081aKYUzmeFm0yHdT2,genre police,"genre police,s3rl, lexi,australian dance, freeform hardcore, happy hardcore,20,58",https://i.scdn.co/image/ab6761610000e5eb3c89a570ef6478b9856cf1da
8557,2NdeV5rLm47xAvogXrYhJX,level up,"level up,ciara,dance pop, hip pop, pop, post-teen pop, r&b, urban contemporary,20,69",https://i.scdn.co/image/ab6761610000e5eba1d2211731d7f54a4bc4e490
8558,6c0mTNAxJxlp9HpKTUZwA8,dance for me,"heavy rules mixtape,alma, mø,dance pop, pop,20,56",https://i.scdn.co/image/ab6761610000e5eb875b1d72c09f5b7faa9ad26b
8559,0UH0bCsT31JLsbLjFbVAWe,real life baby,"real life baby ,scene writers, ""cookin on 3 burners"",,20,7",https://i.scdn.co/image/ab6761610000e5ebdd84fe190b754420cb04baf6
8560,2o5jDhtHVPhrJdv3cEQ99Z,boom,"boom,tiësto, sevenn, gucci mane,big room, brostep, dance pop, dutch edm, edm, house, pop, pop dance, slap house, trance, tropical house,20,83",https://i.scdn.co/image/ab6761610000e5eb8cb651b2e77c6d30b1de15e4
8561,4kI8Ie27vjvonwaB2ePh8T,feel it still,"feel it still ,portugal. the man, gryffin,indie rock, modern alternative rock, modern rock, rock,20,65",https://i.scdn.co/image/ab6761610000e5eb6f851a3bf42183505dadb791
8562,1OVaGC0CDZaxjcPxclSNmp,the deep end,"the deep end ,tall heights, supermini,boston folk, folk-pop, indie anthem-folk, indie folk, new americana, stomp and holler,20,51",https://i.scdn.co/image/ab6761610000e5eb40af7d62f684db3ba93c721a
8563,1VJ0briNOlXRtJUAzoUJdt,ya kidding,"ya kidding,fisher,australian house, house,20,66",https://i.scdn.co/image/ab6761610000e5eb26b6458775a693999d024473
8564,1Na1sVrGWKwAigaW7a6hi5,spread love,"spread love ,boston bun, dvno,pop edm,20,45",https://i.scdn.co/image/ab6761610000e5eba6537de02cef70d625739334
8565,6TQj5BFPooTa08A7pk8AQ1,tight,"tight,kaskade, madge,edm, electro house, house, pop dance, progressive house, tropical house, vocal house,20,66",https://i.scdn.co/image/ab6761610000e5ebc96f32c30b4c236b5b9c40fa
8566,60d24wfXkVzDSfLS6hyCjZ,pizza,"pizza,martin garrix,dance pop, dutch edm, edm, pop, pop dance, progressive house, tropical house,20,77",https://i.scdn.co/image/ab6761610000e5eb66d17ee8690d2e8d94ee7387
8567,0Cd6nHYwecCNM1sVEXKlYr,alibi,"alibi & runaway ,krewella, far out,dance pop, edm, electra, electro house, electropop, melodic dubstep, pop dance,20,60",https://i.scdn.co/image/ab6761610000e5ebcced244c4a11bb4ffad6446d
8568,6ew7qRw24oov125Oly8pFD,later bitches,"later bitches ,the prince karma, benny benassi, mazzz, constantin,house,20,51",https://i.scdn.co/image/ab6761610000e5eb8487ab2913618958b44ed3bf
8569,61lyPtntblHJvA7FMMhi7E,runway,"runway ,duke dumont,destroy techno, edm, electro house, house, pop dance, progressive house, tropical house,20,65",https://i.scdn.co/image/ab6761610000e5eb208e2d15d19c97801c0bd5fc
8570,12Chz98pHFMPJEknJQMWvI,invincible,"invincible,muse,modern rock, permanent wave, rock,20,74",https://i.scdn.co/image/ab6761610000e5eb02fffd59f8dd3d45b2e7ef30
8571,0Ya43ZKWHTKkAbkoJJkwIB,jump into the fog,"the wombats proudly present... this modern glitch,the wombats,liverpool indie, modern alternative rock, modern rock, rock,20,66",https://i.scdn.co/image/ab6761610000e5ebf4b91dc8e4dda18b5adca9f9
8572,35OhI7DSls022v9Bz9r0VZ,hallelujah junction,"call me by your name ,john adams,american contemporary classical, avant-garde, classical, compositional ambient, contemporary classical, minimalism, post-minimalism,20,42",https://i.scdn.co/image/ab6772690000c46c653d85c2b69972d7e43aa3ee
8573,1tcgfoMTT1szjUeaikxRjA,m.a.y. in the backyard,"call me by your name ,ryuichi sakamoto,anime score, compositional ambient, japanese classical, japanese contemporary classical, japanese soundtrack,20,56",https://i.scdn.co/image/ab6761610000e5eb5d38953f09620b0b64c1430a
8574,2XpUprTohaksHpVjUtTvlx,j'adore venise,"call me by your name ,loredana bertè,classic italian pop, italian adult pop,20,52",https://i.scdn.co/image/ab6761610000e5ebd2d66f49b35ddc2ffe84b1cb
8575,6jU2Tt13MmXYk0ZBv1KmfO,lady lady lady,"call me by your name ,giorgio moroder, joe esposito,disco,20,52",https://i.scdn.co/image/ae53e43ad044fe30298ac986a606bef7db4617bb
8576,6GnCucI2uDaYj1j39GFxkn,words,"call me by your name ,f.r. david,europop, french synthpop, italian disco,20,56",https://i.scdn.co/image/ab6761610000e5eb2eac27341ced3b21420fe82f
8577,0O0lrN34wrcuBenkqlEDZe,love my way,"call me by your name ,the psychedelic furs,art rock, new romantic, new wave, new wave pop, post-punk, rock,20,54",https://i.scdn.co/image/ab6761610000e5eb72449b2d56f425c18f76fc52
8578,2D4FOOOtWycb3Aw9nY5n3c,brazil,"what do you think about the car?,declan mckenna,indie pop, modern alternative rock, modern rock, rock,20,63",https://i.scdn.co/image/ab6761610000e5ebb6b72d5ce4ea0f42585a6364
8579,0Ya43ZKWHTKkAbkoJJkwIB,your body is a weapon,"your body is a weapon,the wombats,liverpool indie, modern alternative rock, modern rock, rock,20,66",https://i.scdn.co/image/ab6761610000e5ebf4b91dc8e4dda18b5adca9f9
8580,2D4FOOOtWycb3Aw9nY5n3c,why do you feel so down,"what do you think about the car?,declan mckenna,indie pop, modern alternative rock, modern rock, rock,20,63",https://i.scdn.co/image/ab6761610000e5ebb6b72d5ce4ea0f42585a6364
8581,7oPftvlwr6VrsViSDV7fJY,21st century breakdown,"21st century breakdown,green day,permanent wave, punk,20,78",https://i.scdn.co/image/ab6761610000e5eb047eac333eff0be4abe32cbf
8582,7oPftvlwr6VrsViSDV7fJY,¡viva la gloria!,"21st century breakdown,green day,permanent wave, punk,20,78",https://i.scdn.co/image/ab6761610000e5eb047eac333eff0be4abe32cbf
8583,7oPftvlwr6VrsViSDV7fJY,before the lobotomy,"21st century breakdown,green day,permanent wave, punk,20,78",https://i.scdn.co/image/ab6761610000e5eb047eac333eff0be4abe32cbf
8584,7oPftvlwr6VrsViSDV7fJY,christian's inferno,"21st century breakdown,green day,permanent wave, punk,20,78",https://i.scdn.co/image/ab6761610000e5eb047eac333eff0be4abe32cbf
8585,7oPftvlwr6VrsViSDV7fJY,last night on earth,"21st century breakdown,green day,permanent wave, punk,20,78",https://i.scdn.co/image/ab6761610000e5eb047eac333eff0be4abe32cbf
8586,7oPftvlwr6VrsViSDV7fJY,peacemaker,"21st century breakdown,green day,permanent wave, punk,20,78",https://i.scdn.co/image/ab6761610000e5eb047eac333eff0be4abe32cbf
8587,7oPftvlwr6VrsViSDV7fJY,last of the american girls,"21st century breakdown,green day,permanent wave, punk,20,78",https://i.scdn.co/image/ab6761610000e5eb047eac333eff0be4abe32cbf
8588,7oPftvlwr6VrsViSDV7fJY,murder city,"21st century breakdown,green day,permanent wave, punk,20,78",https://i.scdn.co/image/ab6761610000e5eb047eac333eff0be4abe32cbf
8589,7oPftvlwr6VrsViSDV7fJY,¿viva la gloria?,"21st century breakdown,green day,permanent wave, punk,20,78",https://i.scdn.co/image/ab6761610000e5eb047eac333eff0be4abe32cbf
8590,7oPftvlwr6VrsViSDV7fJY,restless heart syndrome,"21st century breakdown,green day,permanent wave, punk,20,78",https://i.scdn.co/image/ab6761610000e5eb047eac333eff0be4abe32cbf
8591,7oPftvlwr6VrsViSDV7fJY,horseshoes and handgrenades,"21st century breakdown,green day,permanent wave, punk,20,78",https://i.scdn.co/image/ab6761610000e5eb047eac333eff0be4abe32cbf
8592,7oPftvlwr6VrsViSDV7fJY,the static age,"21st century breakdown,green day,permanent wave, punk,20,78",https://i.scdn.co/image/ab6761610000e5eb047eac333eff0be4abe32cbf
